recipient,recipientLabel,recipientType,prize,prizeLabel,awardDate,awardYear,countryLabel
http://www.wikidata.org/entity/Q19045,Марио Молина,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1995-01-01T00:00:00Z,1995,Мексика
http://www.wikidata.org/entity/Q135139,Пауль Крутцен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1995-01-01T00:00:00Z,1995,Германия
http://www.wikidata.org/entity/Q135139,Пауль Крутцен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1995-01-01T00:00:00Z,1995,Королевство Нидерландов
http://www.wikidata.org/entity/Q111190,Шервуд Роуленд,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1995-01-01T00:00:00Z,1995,США
http://www.wikidata.org/entity/Q107264,Роберт Лукас,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1995-01-01T00:00:00Z,1995,США
http://www.wikidata.org/entity/Q42552,Вислава Шимборская,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1996-01-01T00:00:00Z,1996,Польша
http://www.wikidata.org/entity/Q201853,Дейвид Моррис Ли,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1996-01-01T00:00:00Z,1996,США
http://www.wikidata.org/entity/Q206405,Дуглас Ошеров,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1996-01-01T00:00:00Z,1996,США
http://www.wikidata.org/entity/Q192708,Роберт Колман Ричардсон,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1996-01-01T00:00:00Z,1996,США
http://www.wikidata.org/entity/Q309814,Питер Дохерти,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1996-01-01T00:00:00Z,1996,Австралия
http://www.wikidata.org/entity/Q116064,Рольф Цинкернагель,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1996-01-01T00:00:00Z,1996,Швейцария
http://www.wikidata.org/entity/Q106746,Ричард Смолли,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1996-01-01T00:00:00Z,1996,США
http://www.wikidata.org/entity/Q110930,Роберт Кёрл,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1996-01-01T00:00:00Z,1996,США
http://www.wikidata.org/entity/Q157250,Харольд Крото,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1996-01-01T00:00:00Z,1996,Великобритания
http://www.wikidata.org/entity/Q176643,Джеймс Миррлис,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1996-01-01T00:00:00Z,1996,Великобритания
http://www.wikidata.org/entity/Q295673,Уильям Викри,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1996-01-01T00:00:00Z,1996,Канада
http://www.wikidata.org/entity/Q295673,Уильям Викри,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1996-01-01T00:00:00Z,1996,США
http://www.wikidata.org/entity/Q765,Дарио Фо,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1997-01-01T00:00:00Z,1997,Италия
http://www.wikidata.org/entity/Q765,Дарио Фо,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1997-01-01T00:00:00Z,1997,Королевство Италия
http://www.wikidata.org/entity/Q190697,Клод Коэн-Таннуджи,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1997-01-01T00:00:00Z,1997,Франция
http://www.wikidata.org/entity/Q172466,Стивен Чу,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1997-01-01T00:00:00Z,1997,США
http://www.wikidata.org/entity/Q190756,Уильям Филлипс,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1997-01-01T00:00:00Z,1997,США
http://www.wikidata.org/entity/Q155380,Стенли Прузинер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1997-01-01T00:00:00Z,1997,США
http://www.wikidata.org/entity/Q235184,Джон Эрнст Уокер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1997-01-01T00:00:00Z,1997,Великобритания
http://www.wikidata.org/entity/Q1687170,Енс Кристиан Скоу,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1997-01-01T00:00:00Z,1997,Датское королевство
http://www.wikidata.org/entity/Q102395,Пол Бойер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1997-01-01T00:00:00Z,1997,США
http://www.wikidata.org/entity/Q295647,Майрон Шоулз,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1997-01-01T00:00:00Z,1997,Канада
http://www.wikidata.org/entity/Q287542,Роберт Кархарт Мертон,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1997-01-01T00:00:00Z,1997,США
http://www.wikidata.org/entity/Q37060,Жозе Сарамаго,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1998-01-01T00:00:00Z,1998,Португалия
http://www.wikidata.org/entity/Q202138,Даниел Цуи,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1998-01-01T00:00:00Z,1998,США
http://www.wikidata.org/entity/Q189997,Роберт Лафлин,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1998-01-01T00:00:00Z,1998,США
http://www.wikidata.org/entity/Q71015,Хорст Штёрмер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1998-01-01T00:00:00Z,1998,Германия
http://www.wikidata.org/entity/Q309820,Луис Игнарро,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1998-01-01T00:00:00Z,1998,США
http://www.wikidata.org/entity/Q108880,Роберт Ферчготт,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1998-01-01T00:00:00Z,1998,США
http://www.wikidata.org/entity/Q295999,Ферид Мурад,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1998-01-01T00:00:00Z,1998,США
http://www.wikidata.org/entity/Q78510,Вальтер Кон,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1998-01-01T00:00:00Z,1998,Канада
http://www.wikidata.org/entity/Q78510,Вальтер Кон,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1998-01-01T00:00:00Z,1998,США
http://www.wikidata.org/entity/Q78510,Вальтер Кон,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1998-01-01T00:00:00Z,1998,Австрия
http://www.wikidata.org/entity/Q233973,Джон Попл,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1998-01-01T00:00:00Z,1998,Великобритания
http://www.wikidata.org/entity/Q132489,Амартия Сен,person,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,1998-01-01T00:00:00Z,1998,Индия
http://www.wikidata.org/entity/Q6538,Гюнтер Грасс,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1999-01-01T00:00:00Z,1999,Германия
http://www.wikidata.org/entity/Q6538,Гюнтер Грасс,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1999-01-01T00:00:00Z,1999,Вольный город Данциг
http://www.wikidata.org/entity/Q184592,Герард ’т Хоофт,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1999-01-01T00:00:00Z,1999,Королевство Нидерландов
http://www.wikidata.org/entity/Q202149,Мартинус Велтман,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1999-01-01T00:00:00Z,1999,Королевство Нидерландов
http://www.wikidata.org/entity/Q60108,Гюнтер Блобел,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1999-01-01T00:00:00Z,1999,США
http://www.wikidata.org/entity/Q60108,Гюнтер Блобел,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1999-01-01T00:00:00Z,1999,Германия
http://www.wikidata.org/entity/Q60108,Гюнтер Блобел,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1999-01-01T00:00:00Z,1999,Нацистская Германия
